"DateTime";"Players";"Twitch Viewers";"Flags"
"2015-07-04 00:00:00";2803
"2015-07-05 00:00:00";2971
"2015-07-06 00:00:00";2935
"2015-07-07 00:00:00";3014
"2015-07-08 00:00:00";4098
"2015-07-09 00:00:00";3509
"2015-07-10 00:00:00";3008
"2015-07-11 00:00:00";2880
"2015-07-12 00:00:00";3066
"2015-07-13 00:00:00";3076
"2015-07-14 00:00:00";3317
"2015-07-15 00:00:00";3079
"2015-07-16 00:00:00";2997
"2015-07-17 00:00:00";2908;89
"2015-07-18 00:00:00";2831;59
"2015-07-19 00:00:00";3082;18
"2015-07-20 00:00:00";2990;24
"2015-07-21 00:00:00";2903;807
"2015-07-22 00:00:00";3196;1067
"2015-07-23 00:00:00";3051;864
"2015-07-24 00:00:00";3043;111
"2015-07-25 00:00:00";3057;162
"2015-07-26 00:00:00";3296;208
"2015-07-27 00:00:00";3172;228
"2015-07-28 00:00:00";2972;888
"2015-07-29 00:00:00";2897;883
"2015-07-30 00:00:00";3042;908
"2015-07-31 00:00:00";2935;287
"2015-08-01 00:00:00";2825;632
"2015-08-02 00:00:00";2887;652
"2015-08-03 00:00:00";2845;150
"2015-08-04 00:00:00";2823;152
"2015-08-05 00:00:00";2812;28
"2015-08-06 00:00:00";2811;94
"2015-08-07 00:00:00";2787;110
"2015-08-08 00:00:00";2896;32
"2015-08-09 00:00:00";3069;113
"2015-08-10 00:00:00";3099;39
"2015-08-11 00:00:00";3012;166
"2015-08-12 00:00:00";2915;34
"2015-08-13 00:00:00";2869;115
"2015-08-14 00:00:00";2927;44
"2015-08-15 00:00:00";3086;119
"2015-08-16 00:00:00";3402;103
"2015-08-17 00:00:00";3373;36
"2015-08-18 00:00:00";3318;127
"2015-08-19 00:00:00";3269;95
"2015-08-20 00:00:00";3166;156
"2015-08-21 00:00:00";3288;148
"2015-08-22 00:00:00";3656;124
"2015-08-23 00:00:00";3771;149
"2015-08-24 00:00:00";3482;91
"2015-08-25 00:00:00";3498;70
"2015-08-26 00:00:00";2889;136
"2015-08-27 00:00:00";3140;323
"2015-08-28 00:00:00";3077;68
"2015-08-29 00:00:00";3289;42
"2015-08-30 00:00:00";3379;89
"2015-08-31 00:00:00";3082;62
"2015-09-01 00:00:00";3050;52
"2015-09-02 00:00:00";3146;109
"2015-09-03 00:00:00";2961;34
"2015-09-04 00:00:00";3183;153
"2015-09-05 00:00:00";3519;82
"2015-09-06 00:00:00";3657;101
"2015-09-07 00:00:00";3427;76
"2015-09-08 00:00:00";2917;63
"2015-09-09 00:00:00";2807;704
"2015-09-10 00:00:00";2819;32
"2015-09-11 00:00:00";2905;134
"2015-09-12 00:00:00";3317;154
"2015-09-13 00:00:00";3560;467
"2015-09-14 00:00:00";3283;528
"2015-09-15 00:00:00";3179;156
"2015-09-16 00:00:00";3206;689
"2015-09-17 00:00:00";3123;148
"2015-09-18 00:00:00";3226;120
"2015-09-19 00:00:00";3614;1311
"2015-09-20 00:00:00";3759;273
"2015-09-21 00:00:00";2962;325
"2015-09-22 00:00:00";3025;138
"2015-09-23 00:00:00";3001;490
"2015-09-24 00:00:00";1890;99
"2015-09-25 00:00:00";3190;157
"2015-09-26 00:00:00";3530;473
"2015-09-27 00:00:00";3660;511
"2015-09-28 00:00:00";2858;1202
"2015-09-29 00:00:00";2774;95
"2015-09-30 00:00:00";2570;1836
"2015-10-01 00:00:00";2928;99
"2015-10-02 00:00:00";3448;99
"2015-10-03 00:00:00";4344;70
"2015-10-04 00:00:00";4397;81
"2015-10-05 00:00:00";3636;88
"2015-10-06 00:00:00";3566;49
"2015-10-07 00:00:00";3606;628
"2015-10-08 00:00:00";3479;45
"2015-10-09 00:00:00";3902;118
"2015-10-10 00:00:00";4381;95
"2015-10-11 00:00:00";4406;183
"2015-10-12 00:00:00";4189;562
"2015-10-13 00:00:00";3765;122
"2015-10-14 00:00:00";3638;71
"2015-10-15 00:00:00";3496;1655
"2015-10-16 00:00:00";4086;113
"2015-10-17 00:00:00";4478;1787
"2015-10-18 00:00:00";4582;162
"2015-10-19 00:00:00";3684;180
"2015-10-20 00:00:00";3590;1523
"2015-10-21 00:00:00";3971;347
"2015-10-22 00:00:00";3770;2132
"2015-10-23 00:00:00";4155;306
"2015-10-24 00:00:00";4677;527
"2015-10-25 00:00:00";4669;52
"2015-10-26 00:00:00";3873;73
"2015-10-27 00:00:00";3807;2112
"2015-10-28 00:00:00";3896;467
"2015-10-29 00:00:00";3788;1879
